label,ac_year,district,block,udise,school_name
,,SIRMAUR,SHILLAI,2100901609,GMS SHAROG
,,SIRMAUR,SHILLAI,2100901702,GPS NAWNA BHATWAR
,,SIRMAUR,SHILLAI,2100901703,GMS NAWNA BHATWAR
,,SIRMAUR,SHILLAI,2100901801,GPS HAKAINA
,,SIRMAUR,SHILLAI,2100901802,GPS SHIRI KIYARI
,,SIRMAUR,SHILLAI,2100901803,GPS SHILLI
,,SIRMAUR,SHILLAI,2100901804,GPS BAGH CHACHRARA
,,SIRMAUR,SHILLAI,2100901805,GPS BHAPIL
,,SIRMAUR,SHILLAI,2100901806,GMS SHIRI KIARI
,,SIRMAUR,SHILLAI,2100901901,GPS DRABIL
,,SIRMAUR,SHILLAI,2100901902,GPS UPPER DRABIL
,,SIRMAUR,SHILLAI,2100901903,GSSS DRABIL
,,SIRMAUR,SHILLAI,2100902001,GPS BHAGNARI
,,SIRMAUR,SHILLAI,2100902002,GPS JHAKANDO
,,SIRMAUR,SHILLAI,2100902003,GPS KHALANDO
,,SIRMAUR,SHILLAI,2100902004,GSSS JHAKANDO
,,SIRMAUR,SHILLAI,2100902005,GPS BAD DHAR
,,SIRMAUR,SHILLAI,2100902101,GPS NAINI DHAR
,,SIRMAUR,SHILLAI,2100902102,GPS KALOG
,,SIRMAUR,SHILLAI,2100902103,GSSS NAINI DHAR
,,SIRMAUR,SHILLAI,2100902201,GPS DEVTHAL
,,SIRMAUR,SHILLAI,2100902202,GMS DEVTHAL
,,SIRMAUR,SHILLAI,2100902301,GPS BARALANI
,,SIRMAUR,SHILLAI,2100902401,GPS KHADKAHAN
,,SIRMAUR,SHILLAI,2100902402,GPS KHARI
,,SIRMAUR,SHILLAI,2100902403,GPS DEVNAL
,,SIRMAUR,SHILLAI,2100902404,GHS KHADKAHAN
,,SIRMAUR,SHILLAI,2100902405,GPS SHANKHOLI
,,SIRMAUR,SHILLAI,2100902501,GPS RAST
,,SIRMAUR,SHILLAI,2100902502,GPS KHUBYARI
,,SIRMAUR,SHILLAI,2100902503,GPS CHAKLA
,,SIRMAUR,SHILLAI,2100902504,GPS DEVLAN
,,SIRMAUR,SHILLAI,2100902505,GPS RONHAT
,,SIRMAUR,SHILLAI,2100902506,GSSS RONHAT
,,SIRMAUR,SHILLAI,2100902507,GMS RAST
,,SIRMAUR,SHILLAI,2100902601,GPS LANI BORAR
,,SIRMAUR,SHILLAI,2100902602,GPS GUMAT
,,SIRMAUR,SHILLAI,2100902603,GMS LANI BORAR
,,SIRMAUR,SHILLAI,2100902701,GPS BOUNCH
,,SIRMAUR,SHILLAI,2100902702,GMS BOUNCH
,,SIRMAUR,SHILLAI,2100902801,GPS KOTI BOUNCH
,,SIRMAUR,SHILLAI,2100902802,GPS KHAUNCHA
,,SIRMAUR,SHILLAI,2100902803,GSSS KOTI BOUNCH
,,SIRMAUR,SHILLAI,2100902804,GMS KHAUNCHA
,,SIRMAUR,SHILLAI,2100902901,GPS AJROLI
,,SIRMAUR,SHILLAI,2100902902,GPS HARYAS
,,SIRMAUR,SHILLAI,2100902903,GHS AJROLI
,,SIRMAUR,SHILLAI,2100903001,GPS SHAMOILA
,,SIRMAUR,SHILLAI,2100903101,GPS JASWI
,,SIRMAUR,SHILLAI,2100903102,GHS JASWI
,,SIRMAUR,SHILLAI,2100903401,GPS DHARWA
,,SIRMAUR,SHILLAI,2100903501,GMS KANDIA KOTI
,,SIRMAUR,SHILLAI,2100914901,GPS KHIJWARI
,,SIRMAUR,SURLA,2101000101,GPS SURLA
,,SIRMAUR,SURLA,2101000102,GSSS SURLA
,,SIRMAUR,SURLA,2101000201,GPS BAKARLA
,,SIRMAUR,SURLA,2101000202,GPS KANDAIWALA
,,SIRMAUR,SURLA,2101000203,GMS KANDAIWALA
,,SIRMAUR,SURLA,2101000401,GPS CHAMIYAR
,,SIRMAUR,SURLA,2101000501,GPS KOTLA SIKARDI
,,SIRMAUR,SURLA,2101000601,GPS TARAPUR CHASSI
,,SIRMAUR,SURLA,2101000602,GHS TARAPUR CHASSI
,,SIRMAUR,SURLA,2101000701,GPS DHANGWALA GURUDWARA
,,SIRMAUR,SURLA,2101000801,GPS JAMLI
,,SIRMAUR,SURLA,2101000802,GHS JAMLI
,,SIRMAUR,SURLA,2101000901,GPS KATHANA
,,SIRMAUR,SURLA,2101001001,GPS DEVKA
,,SIRMAUR,SURLA,2101001002,GPS PUDLA
,,SIRMAUR,SURLA,2101001101,GPS KALATH
,,SIRMAUR,SURLA,2101001201,GPS BANETHI
,,SIRMAUR,SURLA,2101001202,GSSS BANETHI
,,SIRMAUR,SURLA,2101001301,GPS GAUNT
,,SIRMAUR,SURLA,2101001401,GPS SHILLI
,,SIRMAUR,SURLA,2101001501,GPS KATORAR
,,SIRMAUR,SURLA,2101001601,GPS KANGER GHOOND
,,SIRMAUR,SURLA,2101001701,GPS CHAKLI
,,SIRMAUR,SURLA,2101001702,GSSS CHAKLI
,,SIRMAUR,SURLA,2101001801,GPS NIHOG
,,SIRMAUR,SURLA,2101001802,GHS NIHOG
,,SIRMAUR,SURLA,2101001901,GPS SAROGA TIKKER
,,SIRMAUR,SURLA,2101002001,GPS BHONG
,,SIRMAUR,SURLA,2101002101,GPS JHAJHAR
,,SIRMAUR,SURLA,2101002102,GMS JHAJHAR
,,SIRMAUR,SURLA,2101002201,GPS KIYARI
,,SIRMAUR,SURLA,2101002202,GSSS KIYARI
,,SIRMAUR,SURLA,2101002301,GPS BALSAR
,,SIRMAUR,SURLA,2101002302,GMS BALSAR
,,SIRMAUR,SURLA,2101002401,GPS SADAUR
,,SIRMAUR,SURLA,2101002501,GPS KHANDA
,,SIRMAUR,SURLA,2101002601,GPS BORLI
,,SIRMAUR,SURLA,2101002701,GPS K. W. BHOOD
,,SIRMAUR,SURLA,2101002702,GSSS K. W. BHOOD
,,SIRMAUR,SURLA,2101002801,GPS SADAR
,,SIRMAUR,SURLA,2101002901,GPS JANGLA BHOOD
,,SIRMAUR,SURLA,2101002902,GHS JANGLA BHOOD
,,SIRMAUR,SURLA,2101003001,GPS BURMA PAPRI
,,SIRMAUR,SURLA,2101003002,GSSS BURMA PAPRI
,,SIRMAUR,SURLA,2101003101,GPS GADPELA
,,SIRMAUR,SURLA,2101003201,GPS KHARKON
,,SIRMAUR,SURLA,2101003202,GPS TRILOKPUR
,,SIRMAUR,SURLA,2101003203,GPS TEDI BAROTI
,,SIRMAUR,SURLA,2101003204,GSSS TRILOKPUR
,,SIRMAUR,SURLA,2101003301,GPS SIMBALWALA
,,SIRMAUR,SURLA,2101003401,GPS PALLION
,,SIRMAUR,SURLA,2101003402,GSSS PALLION
,,SIRMAUR,SURLA,2101003501,GPS ANDHERI
,,SIRMAUR,SURLA,2101003601,GPS CHURAN
,,SIRMAUR,SURLA,2101003701,GPS GUMTI
,,SIRMAUR,SURLA,2101003702,GMS GUMTI
,,SIRMAUR,SURLA,2101003801,GPS MEERPUR KOTLA
,,SIRMAUR,SURLA,2101003802,GMS MEERPUR KOTLA
,,SIRMAUR,SURLA,2101003901,GPS SAINWALA
,,SIRMAUR,SURLA,2101003902,GSSS SAINWALA
,,SIRMAUR,SURLA,2101004001,GPS AMBWALA
,,SIRMAUR,SURLA,2101004101,GPS BOGRIA
,,SIRMAUR,SURLA,2101004201,GPS MOHALION KATOLA
,,SIRMAUR,SURLA,2101004301,GPS SALANI
,,SIRMAUR,SURLA,2101004302,GMS SALANI KATOLA
,,SIRMAUR,SURLA,2101004401,GPS MOGINAND
,,SIRMAUR,SURLA,2101004402,GSSS MOGINAND
,,SIRMAUR,SURLA,2101004404,GPS MOGINAND - II
,,SIRMAUR,SURLA,2101004501,GPS LAL PIPAL
,,SIRMAUR,SURLA,2101004502,GPS DEVNI
,,SIRMAUR,SURLA,2101004504,GMS DEVNI
,,SIRMAUR,SURLA,2101004601,GPS NAGAL SUKETI
,,SIRMAUR,SURLA,2101004602,GMS NAGAL SUKETI
,,SIRMAUR,SURLA,2101004701,GPS KALA AMB
,,SIRMAUR,SURLA,2101004702,GPS KHARI
,,SIRMAUR,SURLA,2101004703,GSSS KALA AMB
,,SIRMAUR,SURLA,2101004801,GPS RAMPUR JATTAN
,,SIRMAUR,SURLA,2101004901,GPS KHERI
,,SIRMAUR,SURLA,2101004902,GMS KHERI
,,SIRMAUR,SURLA,2101005001,GPS JOHRON
,,SIRMAUR,SURLA,2101005002,GMS JOHRON
,,SIRMAUR,SURLA,2101005101,GPS BIKRAM BAGH
,,SIRMAUR,SURLA,2101005102,GPS DHAKWALA
,,SIRMAUR,SURLA,2101005103,GSSS BIKRAM BAGH
,,SIRMAUR,SURLA,2101005105,GMS DHAKWALA
,,SIRMAUR,SURLA,2101005201,GPS JAMANWALA
,,SIRMAUR,SURLA,2101010801,GPS KOTRI
,,SIRMAUR,SURLA,2101010802,GPS NERON
,,SIRMAUR,SURLA,2101010901,GPS DHOLSARY
,,SOLAN,ARKI,2090600101,GPS JABAL
,,SOLAN,ARKI,2090600102,GMS JABAL
,,SOLAN,ARKI,2090600201,GPS PALYAR
,,SOLAN,ARKI,2090600301,GPS CHALELLY
,,SOLAN,ARKI,2090600401,GPS BIULI
,,SOLAN,ARKI,2090600501,GPS DEORA
,,SOLAN,ARKI,2090600601,GCPS DOMEHAR
,,SOLAN,ARKI,2090600602,GSSS DOMEHAR- A
,,SOLAN,ARKI,2090600701,GPS PAPLOTA
,,SOLAN,ARKI,2090600801,GPS JAGHANA
,,SOLAN,ARKI,2090600901,GPS BEUL-KI-PUKHAR
,,SOLAN,ARKI,2090601001,GCPS KHARAR HATTI
,,SOLAN,ARKI,2090601002,GHS KHARAR HATTI
,,SOLAN,ARKI,2090601004,GPS BANOH
,,SOLAN,ARKI,2090601101,GPS JAYALANG
,,SOLAN,ARKI,2090601201,GPS HARDAVEPURA
,,SOLAN,ARKI,2090601202,GMS JUBLA
,,SOLAN,ARKI,2090601301,GPS BANGYAR
,,SOLAN,ARKI,2090601401,GPS NAMOL
,,SOLAN,ARKI,2090601501,GCPS KUNIHAR
,,SOLAN,ARKI,2090601502,GSSS KUNIHAR
,,SOLAN,ARKI,2090601601,GPS KHANOL
,,SOLAN,ARKI,2090601701,GPS LADHI
,,SOLAN,ARKI,2090601801,GPS SERI
,,SOLAN,ARKI,2090601901,GCPS SANAN
,,SOLAN,ARKI,2090601902,GMS SANAN
,,SOLAN,ARKI,2090602001,GPS KASHYALU
,,SOLAN,ARKI,2090602002,GPS GIANA
,,SOLAN,ARKI,2090602003,GMS GYANA
,,SOLAN,ARKI,2090602101,GPS BAMBIRA
,,SOLAN,ARKI,2090602201,GPS MALAWAN
,,SOLAN,ARKI,2090602202,GMS MALAWAN
,,SOLAN,ARKI,2090602301,GCPS MANGOO
,,SOLAN,ARKI,2090602302,GSSS MANGOO
,,SOLAN,ARKI,2090602401,GPS DHARDUDHAR
,,SOLAN,ARKI,2090602402,GMS DHARDUDHAR
,,SOLAN,ARKI,2090602501,GPS HATNALI
,,SOLAN,ARKI,2090602601,GPS JAWARA
,,SOLAN,ARKI,2090602602,GMS JAWARA
,,SOLAN,ARKI,2090602701,GPS MANAN
,,SOLAN,ARKI,2090602801,GPS PALOG
,,SOLAN,ARKI,2090602802,GMS PALOG
,,SOLAN,ARKI,2090602901,GCPS MANJOO
,,SOLAN,ARKI,2090602902,GSSS MANJOO
,,SOLAN,ARKI,2090603001,GPS BAJIUN
,,SOLAN,ARKI,2090603101,GPS KALYANPUR
,,SOLAN,ARKI,2090603201,GPS RAMPUR (KOTLU)
,,SOLAN,ARKI,2090603301,GPS SHEHROL
,,SOLAN,ARKI,2090603302,GHS SHEHROL
,,SOLAN,ARKI,2090603401,GCPS BHUMTI
,,SOLAN,ARKI,2090603402,GSSS BHUMTI
,,SOLAN,ARKI,2090603501,GPS THALOG
,,SOLAN,ARKI,2090603601,GPS SHILRU
,,SOLAN,ARKI,2090603701,GPS CHANIYAN
,,SOLAN,ARKI,2090603801,GCPS BATHALANG
,,SOLAN,ARKI,2090603901,GPS BAN (TAMRED)
,,SOLAN,ARKI,2090604001,GPS GOHARI
,,SOLAN,ARKI,2090604002,GMS GOHARI
,,SOLAN,ARKI,2090604101,GPS BANGORA
,,SOLAN,ARKI,2090604102,GMS BANGORA
,,SOLAN,ARKI,2090604201,GPS LERECH
,,SOLAN,ARKI,2090604301,GCPS BAWASI
,,SOLAN,ARKI,2090604302,GSSS BAWASI
,,SOLAN,ARKI,2090604401,GCPS BATAL
,,SOLAN,ARKI,2090604402,GHS BATAL
,,SOLAN,ARKI,2090604501,GPS MANJYAT
,,SOLAN,ARKI,2090604502,GSSS MANJYAT
,,SOLAN,ARKI,2090604601,GPS KHALSAPATI
,,SOLAN,ARKI,2090604701,GPS BACHHALI
,,SOLAN,ARKI,2090604801,GPS BAPROHAN
,,SOLAN,ARKI,2090604901,GCPS BAKHALAG
,,SOLAN,ARKI,2090604902,GHS BAKHALAG
,,SOLAN,ARKI,2090605001,GPS SARLI
,,SOLAN,ARKI,2090605101,GCPS DHAINI
,,SOLAN,ARKI,2090605201,GPS JAMROTI
,,SOLAN,ARKI,2090605202,GMS JAMROTI
,,SOLAN,ARKI,2090605301,GPS KAJIYARA
,,SOLAN,ARKI,2090605401,GPS  GAHDA
,,SOLAN,ARKI,2090605501,GPS KOON
,,SOLAN,ARKI,2090605502,GMS KOON
,,SOLAN,ARKI,2090605601,GPS NERI PLATA
,,SOLAN,ARKI,2090605701,GCPS DANOGHAT
,,SOLAN,ARKI,2090605801,GPS KASHLOG
,,SOLAN,ARKI,2090605803,GHS KASHLOG
,,SOLAN,ARKI,2090605901,GPS PAKOTI
,,SOLAN,ARKI,2090605902,GHS PAKOTI
,,SOLAN,ARKI,2090606001,GPS BADOG
,,SOLAN,ARKI,2090606101,GPS RUDHAL
,,SOLAN,ARKI,2090606201,GPS KHALI
,,SOLAN,ARKI,2090606301,GPS PAJEENA
,,SOLAN,ARKI,2090606401,GPS SHORA KENETTA
,,SOLAN,ARKI,2090606402,GMS SHORA KENETA
,,SOLAN,ARKI,2090606501,GCPS CHANDI
,,SOLAN,ARKI,2090606502,GSSS CHANDI (A)
,,SOLAN,ARKI,2090606601,GPS DADHOGI
,,SOLAN,ARKI,2090606602,GMS DADHOGI
,,SOLAN,ARKI,2090606701,GPS PEOTHA
,,SOLAN,ARKI,2090606801,GPS KARYAH
,,SOLAN,ARKI,2090606901,GPS KOLKA
,,SOLAN,ARKI,2090606902,GMS KOLKA
,,SOLAN,ARKI,2090607001,GCPS KOTLI
,,SOLAN,ARKI,2090607002,GHS KOTLI
,,SOLAN,ARKI,2090607101,GPS NAGAR SYAWAN
,,SOLAN,ARKI,2090607201,GCPS UCHAGAON
,,SOLAN,ARKI,2090607202,GSSS (G) UCHAGAON KUNIHAR
,,SOLAN,ARKI,2090607301,GPS BARAR COLONY
,,SOLAN,ARKI,2090607401,GPS CHAMYAWAL
,,SOLAN,ARKI,2090607402,GMS CHAMYAWAL
,,SOLAN,ARKI,2090607501,GPS JALANA
,,SOLAN,ARKI,2090607502,GMS JALANA
,,SOLAN,ARKI,2090607601,GPS SUJHAILA
,,SOLAN,ARKI,2090607703,GPS BANWA
,,SOLAN,ARKI,2090607801,GCPS ARKI
,,SOLAN,ARKI,2090607802,GMS NAGAR SAYAWAN
,,SOLAN,ARKI,2090607803,GSSS ARKI (G)
,,SOLAN,ARKI,2090607804,GSSS (BOY'S)ARKI
,,SOLAN,ARKI,2090608001,GMS HATNALI
,,SOLAN,ARKI,2090608101,GSSS BATHALANG
,,SOLAN,ARKI,2090608201,GSSS DANOGHAT
,,SOLAN,DHARAMPUR,2090100101,GSSS SULTANPUR
,,SOLAN,DHARAMPUR,2090100201,GSSS PARWANOO
,,SOLAN,DHARAMPUR,2090100301,GSSS SUBATHU (B)
,,SOLAN,DHARAMPUR,2090100401,GSSS PATTA BRAWARI
,,SOLAN,DHARAMPUR,2090100501,GSSS KASAULI
,,SOLAN,DHARAMPUR,2090100601,GSSS DHARAMPUR
,,SOLAN,DHARAMPUR,2090100701,GSSS CHAMIAN
,,SOLAN,DHARAMPUR,2090100801,GHS BHOJ ANJI
,,SOLAN,DHARAMPUR,2090100901,GSSS BOHLI
,,SOLAN,DHARAMPUR,2090101001,GSSS DAGSHAI
,,SOLAN,DHARAMPUR,2090101101,GSSS DELGI
,,SOLAN,DHARAMPUR,2090101201,GSSS GAIGHAT
,,SOLAN,DHARAMPUR,2090101301,GSSS KOTI
,,SOLAN,DHARAMPUR,2090101401,GSSS KAKKARHATTI
,,SOLAN,DHARAMPUR,2090101501,GSSS KOTHI DEORA
,,SOLAN,DHARAMPUR,2090101601,GSSS MANJHOL (D)
,,SOLAN,DHARAMPUR,2090101701,GSSS PRATHA
,,SOLAN,DHARAMPUR,2090101801,GSSS SHARDAGHAT
,,SOLAN,DHARAMPUR,2090101901,GSSS SUBATHU (G)
,,SOLAN,DHARAMPUR,2090102001,GSSS KANDA
,,SOLAN,DHARAMPUR,2090102101,GSSS PATTA MASUL KHANA
,,SOLAN,DHARAMPUR,2090102201,GSSS BHOJNAGAR
,,SOLAN,DHARAMPUR,2090102301,GMS BHARTI
,,SOLAN,DHARAMPUR,2090102401,GHS CHEWA
,,SOLAN,DHARAMPUR,2090102501,GMS DHAR ANJI
,,SOLAN,DHARAMPUR,2090102601,GMS DAGSHAI
,,SOLAN,DHARAMPUR,2090102701,GHS JADLI
,,SOLAN,DHARAMPUR,2090102801,GMS GAMJHOON
,,SOLAN,DHARAMPUR,2090102901,GHS GANOL
,,SOLAN,DHARAMPUR,2090103001,GMS GATOGRA
,,SOLAN,DHARAMPUR,2090103101,GSSS HARIPUR
,,SOLAN,DHARAMPUR,2090103201,GMS JABAL JHAMROT
,,SOLAN,DHARAMPUR,2090103301,GMS KAROL
,,SOLAN,DHARAMPUR,2090103401,GMS KOON
,,SOLAN,DHARAMPUR,2090103501,GMS KOT
,,SOLAN,DHARAMPUR,2090103601,GSSS KOTHON
,,SOLAN,DHARAMPUR,2090103701,GHS SANAWAR
,,SOLAN,DHARAMPUR,2090103801,GMS SAPROON
,,SOLAN,DHARAMPUR,2090103901,GHS RAURI
,,SOLAN,DHARAMPUR,2090105401,GCPS AMBOTA
,,SOLAN,DHARAMPUR,2090105501,GPS TAKSAL
,,SOLAN,DHARAMPUR,2090105601,GPS CHAND RAINEE
,,SOLAN,DHARAMPUR,2090105701,GCPS KOTI
,,SOLAN,DHARAMPUR,2090105801,GPS PATTA BRAWARI
,,SOLAN,DHARAMPUR,2090105901,GPS SHARRAGHAT
,,SOLAN,DHARAMPUR,2090106001,GPS JABAL JAMROT
,,SOLAN,DHARAMPUR,2090106101,GCPS KOTHON
,,SOLAN,DHARAMPUR,2090106201,GPS SHAMTI
,,SOLAN,DHARAMPUR,2090106301,GPS GALANAG
,,SOLAN,DHARAMPUR,2090106302,GHS GALANAG 
,,SOLAN,DHARAMPUR,2090106401,GPS KHANOG
,,SOLAN,DHARAMPUR,2090106402,GMS KHANOG
,,SOLAN,DHARAMPUR,2090106501,GCPS KASAULI
,,SOLAN,DHARAMPUR,2090106601,GPS GANOL
,,SOLAN,DHARAMPUR,2090106701,GPS SALORA KHURD
,,SOLAN,DHARAMPUR,2090106801,GCPS CHAMIAN
,,SOLAN,DHARAMPUR,2090106901,GPS KOT
,,SOLAN,DHARAMPUR,2090107001,GPS CHHAROL
,,SOLAN,DHARAMPUR,2090107101,GPS BANJANI
,,SOLAN,DHARAMPUR,2090107201,GCPS GAIGHAT
,,SOLAN,DHARAMPUR,2090107301,GPS GADYAR
,,SOLAN,DHARAMPUR,2090107401,GPS JOHRI KURLA
,,SOLAN,DHARAMPUR,2090107501,GPS KAROL
,,SOLAN,DHARAMPUR,2090107601,GPS NAKYAR
,,SOLAN,DHARAMPUR,2090107701,GPS BARGHIANA
,,SOLAN,DHARAMPUR,2090107801,GCPS GAMJHOON
,,SOLAN,DHARAMPUR,2090107901,GPS JADLI
,,SOLAN,DHARAMPUR,2090108001,GPS KANYARA
,,SOLAN,DHARAMPUR,2090108101,GPS BOKRA
,,SOLAN,DHARAMPUR,2090108201,GPS ALOBRA
,,SOLAN,DHARAMPUR,2090108301,GPS GROUN GHATTI
,,SOLAN,DHARAMPUR,2090108302,GMS GROUN GHATTI
,,SOLAN,DHARAMPUR,2090108401,GCPS GATOGRA
,,SOLAN,DHARAMPUR,2090108501,GPS KUTHER
,,SOLAN,DHARAMPUR,2090108601,GPS NAU
,,SOLAN,DHARAMPUR,2090108701,GPS NERI KALAN
,,SOLAN,DHARAMPUR,2090108702,GMS NERI KALAN
,,SOLAN,DHARAMPUR,2090108801,GPS JANGIRIA 
,,SOLAN,DHARAMPUR,2090108901,GCPS DAGSHAI
,,SOLAN,DHARAMPUR,2090109001,GPS UDAYPUR
,,SOLAN,DHARAMPUR,2090109101,GPS KUMARHATTI
,,SOLAN,DHARAMPUR,2090109102,GMS KUMARHATTI
,,SOLAN,DHARAMPUR,2090109201,GPS ANHECH
,,SOLAN,DHARAMPUR,2090109202,GMS ANHECH
,,SOLAN,DHARAMPUR,2090109301,GPS KYARVA
,,SOLAN,DHARAMPUR,2090109401,GPS RUNDHAN GHORON
,,SOLAN,DHARAMPUR,2090109501,GPS KIARD
,,SOLAN,DHARAMPUR,2090109502,GMS KIARD
,,SOLAN,DHARAMPUR,2090109601,GCPS DELGI
,,SOLAN,DHARAMPUR,2090109701,GPS KOON
,,SOLAN,DHARAMPUR,2090109801,GPS KOTHI KANGUTI
,,SOLAN,DHARAMPUR,2090109901,GPS SHEWAR
,,SOLAN,DHARAMPUR,2090110001,GCPS DHARAMPUR
,,SOLAN,DHARAMPUR,2090110101,GPS BHERE-KA-KHECH
,,SOLAN,DHARAMPUR,2090110201,GPS RARO PAIND
,,SOLAN,DHARAMPUR,2090110301,GPS KADON
,,SOLAN,DHARAMPUR,2090110302,GMS KADON
,,SOLAN,DHARAMPUR,2090110401,GPS DHAR ANJI
,,SOLAN,DHARAMPUR,2090110501,GCPS NAYA GRAM
,,SOLAN,DHARAMPUR,2090110601,GPS MANJHOL
,,SOLAN,DHARAMPUR,2090110701,GPS BANASAR
,,SOLAN,DHARAMPUR,2090110702,GMS BANASAR
,,SOLAN,DHARAMPUR,2090110801,GPS SANDHOG
,,SOLAN,DHARAMPUR,2090110901,GPS SHEWLA
,,SOLAN,DHARAMPUR,2090111001,GPS JATHYAN
,,SOLAN,DHARAMPUR,2090111101,GCPS PATTA MASOOL KHANA
,,SOLAN,DHARAMPUR,2090111201,GPS TIPRA
,,SOLAN,DHARAMPUR,2090111301,GPS THARUGARH
,,SOLAN,DHARAMPUR,2090111401,GPS TALALA (BONTRA)
,,SOLAN,DHARAMPUR,2090111601,GCPS PRATHA
,,SOLAN,DHARAMPUR,2090111701,GPS NABHON
,,SOLAN,DHARAMPUR,2090111801,GPS NARAYNI
,,SOLAN,DHARAMPUR,2090111802,GMS NARAYANI
,,SOLAN,DHARAMPUR,2090111901,GPS JAKHRODA
,,SOLAN,DHARAMPUR,2090112001,GPS BAROG
,,SOLAN,DHARAMPUR,2090112101,GPS KAMLOG
,,SOLAN,DHARAMPUR,2090112201,GPS JANDORI
,,SOLAN,DHARAMPUR,2090112301,GPS KIARWA
,,SOLAN,DHARAMPUR,2090112401,GCPS BAROTI
,,SOLAN,DHARAMPUR,2090112501,GPS PURLA
,,SOLAN,DHARAMPUR,2090112601,GPS KAMLI
,,SOLAN,DHARAMPUR,2090112701,GPS KHADEEN
,,SOLAN,DHARAMPUR,2090112801,GPS TIPRA (DURLA)
,,SOLAN,DHARAMPUR,2090112901,GCPS BHOJ ANJI
,,SOLAN,DHARAMPUR,2090113001,GPS BAROG
,,SOLAN,DHARAMPUR,2090113101,GPS SHAMLECH
,,SOLAN,DHARAMPUR,2090113201,GPS RABON
,,SOLAN,DHARAMPUR,2090113301,GPS CHILRI
,,SOLAN,DHARAMPUR,2090113401,GPS NAGALI
,,SOLAN,DHARAMPUR,2090113501,GPS CHEWA
,,SOLAN,DHARAMPUR,2090113601,GCPS BOHALI
,,SOLAN,DHARAMPUR,2090113701,GPS BIGGAR
,,SOLAN,DHARAMPUR,2090113801,GPS KIMTA
,,SOLAN,DHARAMPUR,2090113901,GPS SOBRU
,,SOLAN,DHARAMPUR,2090114001,GPS KATHARI
,,SOLAN,DHARAMPUR,2090114101,GCPS BHOJ NAGAR
,,SOLAN,DHARAMPUR,2090114201,GPS TAROL
,,SOLAN,DHARAMPUR,2090114301,GPS KUINA KALAN
,,SOLAN,DHARAMPUR,2090114401,GPS DADHOG
,,SOLAN,DHARAMPUR,2090114501,GPS KUMHARDA
,,SOLAN,DHARAMPUR,2090114601,GCPS BHARTI
,,SOLAN,DHARAMPUR,2090114701,GPS RAKHOG
,,SOLAN,DHARAMPUR,2090114801,GPS KHAROG KAJIARA
,,SOLAN,DHARAMPUR,2090114901,GPS DHARSER
,,SOLAN,DHARAMPUR,2090115001,GCPS RAURI
,,SOLAN,DHARAMPUR,2090115101,GPS KANDA
,,SOLAN,DHARAMPUR,2090115201,GPS GULHARI
,,SOLAN,DHARAMPUR,2090115202,GMS GULHARI
,,SOLAN,DHARAMPUR,2090115301,GPS KAINTHARI
,,SOLAN,DHARAMPUR,2090115401,GPS KATHANI
,,SOLAN,DHARAMPUR,2090115501,GCPS SANAWAR
,,SOLAN,DHARAMPUR,2090115601,GPS GARKHAL
,,SOLAN,DHARAMPUR,2090115701,GPS BADIAHA
,,SOLAN,DHARAMPUR,2090115801,GPS KHAROG
,,SOLAN,DHARAMPUR,2090115901,GCPS SAPROON
,,SOLAN,DHARAMPUR,2090116001,GPS GHATTI
,,SOLAN,DHARAMPUR,2090116101,GPS JAGAT KHANA
,,SOLAN,DHARAMPUR,2090116201,GPS DANGRI
,,SOLAN,DHARAMPUR,2090116301,GPS GARA
,,SOLAN,DHARAMPUR,2090116401,GPS PATTI KOLIAN
